ID,BULLETIN NUM,DATE,TIME,LAT,LON,DEPTH,MAGNITUDE,MAG TYPE,STATIONS,PHASES,FE REGION,STATUS,NETWORK,INTENSITY,TIMEZONE,ERZ,ERH,RMS,GAP,QUALITY,SOURCE,PRSN ID,datetime,time_id
20201129190137,00,2020-11-29,19:01:40.210,18.5108,-67.9483,19,3.33,Md,16,16,19,PRELIMINAR,RSPR,I,UTC,6.52,4.46,0.91,174,C,DN,0,2020-11-29 19:01:40.210000+00:00,20201129190140
20201129203606,01,2020-11-29,20:36:08.310,17.9415,-66.9180,12,2.77,Md,19,19,2,ACTUALIZADA,RSPR,II,UTC,0.47,0.69,0.22,196,C,DN,0,2020-11-29 20:36:08.310000+00:00,20201129203608
20201129215754,00,2020-11-29,21:58:00.420,17.9478,-66.9268,13,2.17,Md,9,9,2,PRELIMINAR,RSPR,I,UTC,0.44,0.58,0.08,209,B,DN,0,2020-11-29 21:58:00.420000+00:00,20201129215800
20201129231309,00,2020-11-29,23:13:33.420,19.0915,-67.7800,40,3.15,Md,6,6,20,PRELIMINAR,RSPR,I,UTC,15.93,3.62,0.42,262,C,DN,0,2020-11-29 23:13:33.420000+00:00,20201129231333
20201130003534,00,2020-11-30,00:35:36.750,17.9555,-66.9013,14,2.31,Md,11,11,2,PRELIMINAR,RSPR,I,UTC,0.75,0.87,0.20,204,C,DN,0,2020-11-30 00:35:36.750000+00:00,20201130003536
2020113001136,00,2020-11-30,01:13:37.160,18.0331,-66.7966,15,2.11,Md,14,14,2,PRELIMINAR,RSPR,I,UTC,0.46,0.41,0.07,106,A,DN,0,2020-11-30 01:13:37.160000+00:00,20201130011337
20201130021418,00,2020-11-30,02:14:18.980,17.9460,-66.9611,6,2.48,Md,14,14,2,PRELIMINAR,RSPR,I,UTC,0.29,0.44,0.07,213,B,DN,0,2020-11-30 02:14:18.980000+00:00,20201130021418
20201130022320,00,2020-11-30,02:23:36.750,17.9473,-66.9585,7,1.80,Md,4,4,2,PRELIMINAR,RSPR,I,UTC,0.27,1.06,0.05,277,B,DN,0,2020-11-30 02:23:36.750000+00:00,20201130022336
20201130024047,00,2020-11-30,02:40:53.280,17.9390,-66.8000,9,2.08,Md,10,10,10,PRELIMINAR,RSPR,I,UTC,0.56,0.51,0.09,218,B,DN,0,2020-11-30 02:40:53.280000+00:00,20201130024053
20201130042205,00,2020-11-30,04:22:24.770,17.7935,-66.8368,6,2.22,Md,11,11,10,PRELIMINAR,RSPR,I,UTC,0.58,0.77,0.18,241,C,DN,0,2020-11-30 04:22:24.770000+00:00,20201130042224
20201130042919,00,2020-11-30,04:29:25.790,18.0025,-67.0078,7,1.57,Md,6,6,9,PRELIMINAR,RSPR,I,UTC,0.35,0.33,0.05,125,A,DN,0,2020-11-30 04:29:25.790000+00:00,20201130042925
20201130050729,00,2020-11-30,05:07:30.800,17.9598,-66.8975,15,2.19,Md,18,18,2,PRELIMINAR,RSPR,I,UTC,0.51,0.64,0.14,189,B,DN,0,2020-11-30 05:07:30.800000+00:00,20201130050730
20201130060120,00,2020-11-30,06:01:21.750,17.9980,-66.8046,15,2.34,Md,17,17,2,PRELIMINAR,RSPR,I,UTC,0.41,0.45,0.13,155,A,DN,0,2020-11-30 06:01:21.750000+00:00,20201130060121
20201130060701,00,2020-11-30,06:07:05.260,17.9901,-67.0365,8,1.89,Md,11,11,9,PRELIMINAR,RSPR,I,UTC,0.55,0.38,0.08,105,A,DN,0,2020-11-30 06:07:05.260000+00:00,20201130060705
20201130063048,00,2020-11-30,06:30:49.370,17.9713,-66.8368,15,3.04,Md,19,19,2,PRELIMINAR,RSPR,I,UTC,0.38,0.52,0.14,180,A,DN,0,2020-11-30 06:30:49.370000+00:00,20201130063049
20201130071556,00,2020-11-30,07:15:56.730,17.9466,-66.9621,6,2.11,Md,15,15,2,PRELIMINAR,RSPR,I,UTC,0.29,0.41,0.06,199,B,DN,0,2020-11-30 07:15:56.730000+00:00,20201130071556
20201130083806,00,2020-11-30,08:38:16.530,18.0246,-66.7978,16,2.06,Md,11,11,2,PRELIMINAR,RSPR,I,UTC,0.46,0.44,0.08,124,A,DN,0,2020-11-30 08:38:16.530000+00:00,20201130083816
20201130084953,00,2020-11-30,08:50:05.180,17.9241,-66.8781,9,2.31,Md,8,8,2,PRELIMINAR,RSPR,I,UTC,0.77,0.53,0.08,221,B,DN,0,2020-11-30 08:50:05.180000+00:00,20201130085005
20201130092907,00,2020-11-30,09:29:07.190,17.9558,-66.9913,11,2.65,Md,17,17,2,PRELIMINAR,RSPR,I,UTC,0.31,0.44,0.07,207,B,DN,0,2020-11-30 09:29:07.190000+00:00,20201130092907
20201130115936,00,2020-11-30,11:59:42.250,17.9468,-66.9428,12,2.34,Md,11,11,2,PRELIMINAR,RSPR,I,UTC,0.46,0.77,0.15,215,B,DN,0,2020-11-30 11:59:42.250000+00:00,20201130115942
20201130133621,00,2020-11-30,13:36:24.000,17.9413,-66.9611,6,2.93,Md,13,13,2,PRELIMINAR,RSPR,I,UTC,0.28,0.43,0.08,217,B,DN,0,2020-11-30 13:36:24+00:00,20201130133624
20201130142241,00,2020-11-30,14:22:43.060,17.9031,-66.8688,14,2.96,Md,17,17,10,PRELIMINAR,RSPR,I,UTC,0.58,0.73,0.15,224,B,DN,0,2020-11-30 14:22:43.060000+00:00,20201130142243
20201130160419,00,2020-11-30,16:04:17.430,18.8280,-65.1300,38,3.39,Md,10,10,24,PRELIMINAR,RSPR,I,UTC,15.11,3.24,0.39,330,C,DN,0,2020-11-30 16:04:17.430000+00:00,20201130160417
20201130163419,00,2020-11-30,16:35:11.170,17.9491,-67.0193,4,2.42,Md,8,8,9,PRELIMINAR,RSPR,I,UTC,0.34,0.51,0.06,225,B,DN,0,2020-11-30 16:35:11.170000+00:00,20201130163511
20201130163915,00,2020-11-30,16:39:14.960,17.8571,-66.9103,13,2.66,Md,18,18,10,PRELIMINAR,RSPR,I,UTC,0.35,0.57,0.08,247,B,DN,0,2020-11-30 16:39:14.960000+00:00,20201130163914
20201130170644,00,2020-11-30,17:06:49.540,17.8560,-66.9156,14,2.36,Md,7,7,10,PRELIMINAR,RSPR,I,UTC,1.20,0.88,0.15,255,B,DN,0,2020-11-30 17:06:49.540000+00:00,20201130170649
20201130210512,00,2020-11-30,21:05:18.410,17.9476,-66.9601,6,1.99,Md,6,6,2,PRELIMINAR,RSPR,I,UTC,0.33,0.54,0.10,216,B,DN,0,2020-11-30 21:05:18.410000+00:00,20201130210518
20201130232256,00,2020-11-30,23:23:01.840,17.9773,-67.0075,8,2.71,Md,16,16,9,PRELIMINAR,RSPR,I,UTC,0.90,0.63,0.16,167,B,DN,0,2020-11-30 23:23:01.840000+00:00,20201130232301
20201130232806,00,2020-11-30,23:28:14.140,17.9200,-66.9588,10,2.71,Md,12,12,2,PRELIMINAR,RSPR,I,UTC,0.49,0.60,0.11,232,B,DN,0,2020-11-30 23:28:14.140000+00:00,20201130232814
20201130233913,00,2020-11-30,23:39:12.280,17.8968,-66.8750,11,2.54,Md,15,15,10,PRELIMINAR,RSPR,I,UTC,0.44,0.56,0.09,228,B,DN,0,2020-11-30 23:39:12.280000+00:00,20201130233912
20201201010748,00,2020-12-01,01:08:01.120,17.9590,-67.0248,6,2.31,Md,14,14,9,PRELIMINAR,RSPR,I,UTC,0.23,0.45,0.09,217,B,DN,0,2020-12-01 01:08:01.120000+00:00,20201201010801
20201201012745,00,2020-12-01,01:28:00.310,17.9203,-66.9198,13,2.10,Md,11,11,2,PRELIMINAR,RSPR,I,UTC,0.52,0.66,0.12,226,B,DN,0,2020-12-01 01:28:00.310000+00:00,20201201012800
20201201021245,00,2020-12-01,02:12:51.640,17.9745,-66.7351,11,2.10,Md,12,12,2,PRELIMINAR,RSPR,I,UTC,0.48,0.54,0.10,184,B,DN,0,2020-12-01 02:12:51.640000+00:00,20201201021251
20201201055046,00,2020-12-01,05:50:47.870,17.9613,-66.7463,10,2.48,Md,15,15,2,PRELIMINAR,RSPR,I,UTC,0.44,0.50,0.13,183,B,DN,0,2020-12-01 05:50:47.870000+00:00,20201201055047
20201201062204,00,2020-12-01,06:22:07.690,18.0213,-66.7486,17,2.13,Md,16,16,2,PRELIMINAR,RSPR,I,UTC,0.31,0.43,0.07,129,A,DN,0,2020-12-01 06:22:07.690000+00:00,20201201062207
20201201081116,00,2020-12-01,08:11:15.550,19.2718,-67.2196,39,3.37,Md,20,20,22,PRELIMINAR,RSPR,I,UTC,16.28,2.95,0.60,245,D,DN,0,2020-12-01 08:11:15.550000+00:00,20201201081115
20201201085801,00,2020-12-01,08:57:47.790,19.6893,-64.6726,92,3.87,Md,13,13,14,PRELIMINAR,RSPR,I,UTC,14.61,5.68,0.41,324,C,DN,0,2020-12-01 08:57:47.790000+00:00,20201201085747
20201201101429,00,2020-12-01,10:14:38.960,17.9183,-66.8541,13,2.23,Md,10,10,10,PRELIMINAR,RSPR,I,UTC,0.54,0.89,0.17,224,C,DN,0,2020-12-01 10:14:38.960000+00:00,20201201101438
20201201102730,00,2020-12-01,10:27:32.080,17.9440,-66.9991,8,2.20,Md,6,6,2,PRELIMINAR,RSPR,I,UTC,0.68,0.53,0.06,227,B,DN,0,2020-12-01 10:27:32.080000+00:00,20201201102732
20201201105424,00,2020-12-01,10:54:21.260,18.3275,-68.8993,115,3.84,Md,16,16,19,PRELIMINAR,RSPR,I,UTC,0.56,1.18,0.05,245,B,DN,0,2020-12-01 10:54:21.260000+00:00,20201201105421
20201201110118,00,2020-12-01,11:01:17.210,17.9876,-66.8958,13,2.44,Md,8,8,2,PRELIMINAR,RSPR,I,UTC,0.60,0.84,0.18,135,A,DN,0,2020-12-01 11:01:17.210000+00:00,20201201110117
20201201111536,00,2020-12-01,11:15:36.300,17.9703,-66.9536,10,2.33,Md,8,8,2,PRELIMINAR,RSPR,I,UTC,0.52,0.39,0.08,184,B,DN,0,2020-12-01 11:15:36.300000+00:00,20201201111536
20201201143332,00,2020-12-01,14:33:33.590,17.9728,-66.8453,16,2.33,Md,11,11,2,PRELIMINAR,RSPR,I,UTC,0.66,0.87,0.21,198,C,DN,0,2020-12-01 14:33:33.590000+00:00,20201201143333
20201201151445,00,2020-12-01,15:14:59.710,17.9570,-66.9901,10,1.77,Md,5,5,2,PRELIMINAR,RSPR,I,UTC,0.69,0.61,0.03,211,B,DN,0,2020-12-01 15:14:59.710000+00:00,20201201151459
20201201155905,00,2020-12-01,15:59:11.540,17.8766,-66.9108,6,2.37,Md,4,4,10,PRELIMINAR,RSPR,I,UTC,1.06,2.02,0.24,248,C,DN,0,2020-12-01 15:59:11.540000+00:00,20201201155911
20201201170151,00,2020-12-01,17:01:54.090,17.9016,-66.9155,11,2.78,Md,13,13,10,PRELIMINAR,RSPR,I,UTC,0.48,0.66,0.11,235,B,DN,0,2020-12-01 17:01:54.090000+00:00,20201201170154
20201201171144,00,2020-12-01,17:11:55.650,17.9693,-66.9898,12,2.26,Md,6,6,2,PRELIMINAR,RSPR,I,UTC,0.46,0.78,0.09,185,B,DN,0,2020-12-01 17:11:55.650000+00:00,20201201171155
20201201173650,00,2020-12-01,17:36:55.100,17.8628,-66.8651,15,2.26,Md,6,6,10,PRELIMINAR,RSPR,I,UTC,1.10,0.70,0.12,250,B,DN,0,2020-12-01 17:36:55.100000+00:00,20201201173655
20201201200616,00,2020-12-01,20:06:28.060,18.0353,-66.7956,17,2.23,Md,10,10,2,PRELIMINAR,RSPR,I,UTC,0.74,0.47,0.14,101,A,DN,0,2020-12-01 20:06:28.060000+00:00,20201201200628
20201201224958,00,2020-12-01,22:50:02.670,17.9368,-66.7953,9,2.17,Md,6,6,10,PRELIMINAR,RSPR,I,UTC,0.59,0.52,0.08,222,B,DN,0,2020-12-01 22:50:02.670000+00:00,20201201225002
20201202020632,00,2020-12-02,02:06:36.690,17.9716,-66.8686,12,2.21,Md,10,10,2,PRELIMINAR,RSPR,I,UTC,0.45,0.71,0.14,196,B,DN,0,2020-12-02 02:06:36.690000+00:00,20201202020636
20201202025119,00,2020-12-02,02:51:24.370,18.0078,-66.5983,16,2.27,Md,9,9,2,PRELIMINAR,RSPR,I,UTC,0.49,0.82,0.16,212,C,DN,0,2020-12-02 02:51:24.370000+00:00,20201202025124
20201202033925,00,2020-12-02,03:39:28.380,17.8500,-66.9103,15,2.62,Md,15,15,10,PRELIMINAR,RSPR,I,UTC,1.28,0.58,0.13,250,B,DN,0,2020-12-02 03:39:28.380000+00:00,20201202033928
20201202041206,00,2020-12-02,04:12:06.600,17.9723,-66.9541,11,2.43,Md,14,14,2,PRELIMINAR,RSPR,I,UTC,0.42,0.36,0.08,181,B,DN,0,2020-12-02 04:12:06.600000+00:00,20201202041206
20201202054340,00,2020-12-02,05:43:40.520,17.9576,-66.9401,4,1.64,Md,6,6,2,PRELIMINAR,RSPR,I,UTC,1.57,0.55,0.08,204,B,DN,0,2020-12-02 05:43:40.520000+00:00,20201202054340
20201202072123,00,2020-12-02,07:21:46.870,17.9631,-66.8568,13,2.18,Md,8,8,2,PRELIMINAR,RSPR,I,UTC,0.35,0.89,0.12,202,B,DN,0,2020-12-02 07:21:46.870000+00:00,20201202072146
20201202104356,00,2020-12-02,10:44:04.130,17.9566,-66.9505,14,2.08,Md,5,5,2,PRELIMINAR,RSPR,I,UTC,0.81,0.61,0.05,254,B,DN,0,2020-12-02 10:44:04.130000+00:00,20201202104404
20201202121436,00,2020-12-02,12:14:43.100,17.8788,-66.8843,13,2.42,Md,7,7,10,PRELIMINAR,RSPR,I,UTC,0.76,0.61,0.07,245,B,DN,0,2020-12-02 12:14:43.100000+00:00,20201202121443
20201202142007,00,2020-12-02,14:20:18.510,17.8696,-67.0345,32,2.56,Md,6,6,10,PRELIMINAR,RSPR,I,UTC,1.98,3.26,0.16,266,C,DN,0,2020-12-02 14:20:18.510000+00:00,20201202142018
20201202150038,00,2020-12-02,15:00:36.920,17.9536,-66.8493,14,2.22,Md,7,7,2,PRELIMINAR,RSPR,I,UTC,0.69,0.77,0.13,211,B,DN,0,2020-12-02 15:00:36.920000+00:00,20201202150036
20201202172733,00,2020-12-02,17:27:43.630,17.9478,-67.0943,11,2.57,Md,9,9,9,PRELIMINAR,RSPR,I,UTC,0.25,0.66,0.12,243,B,DN,0,2020-12-02 17:27:43.630000+00:00,20201202172743
20201202173345,00,2020-12-02,17:33:46.800,17.9091,-66.7808,6,3.06,Md,17,17,10,PRELIMINAR,RSPR,I,UTC,0.41,0.73,0.27,228,C,DN,0,2020-12-02 17:33:46.800000+00:00,20201202173346
20201202174654,00,2020-12-02,17:47:02.670,18.0025,-66.6828,10,2.62,Md,13,13,2,PRELIMINAR,RSPR,I,UTC,0.49,0.60,0.22,109,A,DN,0,2020-12-02 17:47:02.670000+00:00,20201202174702
20201202190130,00,2020-12-02,19:01:44.430,17.9735,-67.0413,8,1.90,Md,5,5,9,PRELIMINAR,RSPR,I,UTC,0.70,0.56,0.06,169,B,DN,0,2020-12-02 19:01:44.430000+00:00,20201202190144
20201202192126,00,2020-12-02,19:21:28.990,17.9313,-66.8470,11,2.26,Md,15,15,2,PRELIMINAR,RSPR,I,UTC,0.44,0.51,0.07,218,B,DN,0,2020-12-02 19:21:28.990000+00:00,20201202192128
20201202194425,00,2020-12-02,19:44:24.770,17.9056,-66.9171,12,2.35,Md,7,7,10,PRELIMINAR,RSPR,I,UTC,0.55,0.85,0.14,236,B,DN,0,2020-12-02 19:44:24.770000+00:00,20201202194424
20201202212215,00,2020-12-02,21:22:12.910,18.0450,-66.7735,17,2.58,Md,18,18,2,PRELIMINAR,RSPR,I,UTC,0.47,0.47,0.14,62,A,DN,0,2020-12-02 21:22:12.910000+00:00,20201202212212
20201202224546,00,2020-12-02,22:45:52.410,18.1863,-67.0396,16,2.62,Md,11,11,8,PRELIMINAR,RSPR,I,UTC,0.79,0.26,0.11,87,A,DN,0,2020-12-02 22:45:52.410000+00:00,20201202224552
20201203011131,00,2020-12-03,01:11:37.560,17.9483,-67.0105,7,2.12,Md,10,10,9,PRELIMINAR,RSPR,I,UTC,0.66,0.80,0.10,225,B,DN,0,2020-12-03 01:11:37.560000+00:00,20201203011137
20201203011530,00,2020-12-03,01:16:26.260,19.0801,-68.2390,35,3.42,Md,12,12,20,PRELIMINAR,RSPR,I,UTC,20.45,6.04,0.62,277,D,DN,0,2020-12-03 01:16:26.260000+00:00,20201203011626
20201203051903,00,2020-12-03,05:19:08.770,17.9653,-66.9025,16,1.97,Md,10,10,2,PRELIMINAR,RSPR,I,UTC,0.48,0.63,0.13,186,B,DN,0,2020-12-03 05:19:08.770000+00:00,20201203051908
20201203060651,00,2020-12-03,06:06:59.200,17.9450,-66.9596,5,0.00,Md,7,7,2,PRELIMINAR,RSPR,I,UTC,0.47,0.47,0.07,219,B,DN,0,2020-12-03 06:06:59.200000+00:00,20201203060659
20201203065641,00,2020-12-03,06:56:45.240,17.9340,-66.8413,14,2.13,Md,12,12,2,PRELIMINAR,RSPR,I,UTC,0.54,0.74,0.14,221,B,DN,0,2020-12-03 06:56:45.240000+00:00,20201203065645
20201203070819,00,2020-12-03,07:08:17.890,17.9015,-66.8345,6,2.18,Md,12,12,10,PRELIMINAR,RSPR,I,UTC,0.30,0.50,0.10,235,B,DN,0,2020-12-03 07:08:17.890000+00:00,20201203070817
20201203080551,00,2020-12-03,08:05:51.980,17.8451,-66.8585,6,2.49,Md,17,17,10,PRELIMINAR,RSPR,I,UTC,0.35,0.56,0.16,251,C,DN,0,2020-12-03 08:05:51.980000+00:00,20201203080551
20201203082339,00,2020-12-03,08:23:40.540,17.9596,-67.0423,6,1.26,Md,4,4,9,PRELIMINAR,RSPR,I,UTC,0.43,0.55,0.03,263,B,DN,0,2020-12-03 08:23:40.540000+00:00,20201203082340
20201203090914,02,2020-12-03,09:09:19.140,17.8590,-66.8563,7,3.63,Md,19,19,10,ACTUALIZADA,RSPR,III,UTC,0.38,0.60,0.16,221,C,DN,0,2020-12-03 09:09:19.140000+00:00,20201203090919
20201203092400,00,2020-12-03,09:24:01.000,17.8593,-66.8603,5,2.16,Md,4,4,10,PRELIMINAR,RSPR,I,UTC,0.43,0.87,0.11,257,B,DN,0,2020-12-03 09:24:01+00:00,20201203092401
20201203104220,00,2020-12-03,10:43:14.280,17.9558,-66.9331,6,2.34,Md,4,4,2,PRELIMINAR,RSPR,I,UTC,0.83,0.88,0.05,209,B,DN,0,2020-12-03 10:43:14.280000+00:00,20201203104314
20201203121325,00,2020-12-03,12:13:24.500,18.8605,-67.6383,23,3.18,Md,11,11,22,PRELIMINAR,RSPR,I,UTC,14.78,1.15,0.23,309,C,DN,0,2020-12-03 12:13:24.500000+00:00,20201203121324
20201203153125,00,2020-12-03,15:33:34.010,17.9816,-66.8546,17,2.34,Md,6,6,2,PRELIMINAR,RSPR,I,UTC,0.70,0.61,0.07,185,B,DN,0,2020-12-03 15:33:34.010000+00:00,20201203153334
20201203155051,00,2020-12-03,15:53:23.610,17.9613,-67.0023,7,2.28,Md,12,12,2,PRELIMINAR,RSPR,I,UTC,0.24,0.48,0.10,199,B,DN,0,2020-12-03 15:53:23.610000+00:00,20201203155323
20201203210330,00,2020-12-03,21:03:31.760,17.9061,-66.8985,13,2.65,Md,16,16,10,PRELIMINAR,RSPR,I,UTC,0.37,0.74,0.14,210,B,DN,0,2020-12-03 21:03:31.760000+00:00,20201203210331
20201203221511,00,2020-12-03,22:15:14.940,17.9483,-66.9651,6,2.15,Md,5,5,2,PRELIMINAR,RSPR,I,UTC,1.01,0.49,0.04,215,B,DN,0,2020-12-03 22:15:14.940000+00:00,20201203221514
20201204001153,00,2020-12-04,00:11:58.540,17.9473,-66.9871,10,2.09,Md,6,6,2,PRELIMINAR,RSPR,I,UTC,0.84,0.65,0.06,219,B,DN,0,2020-12-04 00:11:58.540000+00:00,20201204001158
20201204001730,00,2020-12-04,00:17:30.260,17.8660,-66.8823,13,2.49,Md,13,13,10,PRELIMINAR,RSPR,I,UTC,0.43,0.82,0.14,247,B,DN,0,2020-12-04 00:17:30.260000+00:00,20201204001730
20201204044308,00,2020-12-04,04:43:09.150,18.0505,-66.8283,18,2.42,Md,20,20,2,PRELIMINAR,RSPR,I,UTC,0.39,0.51,0.23,89,A,DN,0,2020-12-04 04:43:09.150000+00:00,20201204044309
20201204061956,00,2020-12-04,06:19:55.910,17.9665,-66.9105,10,2.13,Md,9,9,2,PRELIMINAR,RSPR,I,UTC,0.38,0.47,0.10,199,B,DN,0,2020-12-04 06:19:55.910000+00:00,20201204061955
20201204072938,00,2020-12-04,07:30:22.440,17.9145,-66.8560,7,2.37,Md,14,14,10,PRELIMINAR,RSPR,I,UTC,0.29,0.67,0.16,230,C,DN,0,2020-12-04 07:30:22.440000+00:00,20201204073022
20201204083608,00,2020-12-04,08:36:10.160,17.9615,-66.9850,11,2.05,Md,10,10,2,PRELIMINAR,RSPR,I,UTC,0.65,0.46,0.07,196,B,DN,0,2020-12-04 08:36:10.160000+00:00,20201204083610
20201204102815,00,2020-12-04,10:28:18.840,17.9258,-66.9548,11,2.49,Md,10,10,2,PRELIMINAR,RSPR,I,UTC,0.49,0.68,0.08,231,B,DN,0,2020-12-04 10:28:18.840000+00:00,20201204102818
20201204122841,00,2020-12-04,12:29:00.580,17.9448,-66.8351,11,2.25,Md,8,8,2,PRELIMINAR,RSPR,I,UTC,0.75,0.67,0.12,216,B,DN,0,2020-12-04 12:29:00.580000+00:00,20201204122900
20201204135857,01,2020-12-04,13:58:57.450,17.8635,-66.8571,14,2.99,Md,18,18,10,ACTUALIZADA,RSPR,II,UTC,0.73,0.90,0.16,244,C,DN,0,2020-12-04 13:58:57.450000+00:00,20201204135857
20201204162443,00,2020-12-04,16:24:32.000,19.1368,-67.8383,41,3.36,Md,9,9,20,PRELIMINAR,RSPR,I,UTC,19.41,4.63,0.67,259,D,DN,0,2020-12-04 16:24:32+00:00,20201204162432
20201204192632,00,2020-12-04,19:26:25.140,18.8573,-67.8070,16,2.99,Md,13,13,20,PRELIMINAR,RSPR,I,UTC,6.63,2.76,0.43,228,C,DN,0,2020-12-04 19:26:25.140000+00:00,20201204192625
20201204210141,01,2020-12-04,21:01:42.040,17.9888,-66.8633,15,2.69,Md,18,18,2,ACTUALIZADA,RSPR,II,UTC,0.63,0.51,0.24,171,B,DN,0,2020-12-04 21:01:42.040000+00:00,20201204210142
20201205034658,00,2020-12-05,03:46:55.080,18.6361,-67.4696,5,3.00,Md,19,19,22,PRELIMINAR,RSPR,I,UTC,1.33,1.72,0.39,208,C,DN,0,2020-12-05 03:46:55.080000+00:00,20201205034655
20201205075414,00,2020-12-05,07:54:23.930,18.0100,-66.7415,13,2.15,Md,10,10,2,PRELIMINAR,RSPR,I,UTC,0.31,0.77,0.13,188,B,DN,0,2020-12-05 07:54:23.930000+00:00,20201205075423
20201205080236,00,2020-12-05,08:03:14.090,17.9418,-66.8920,12,2.04,Md,13,13,2,PRELIMINAR,RSPR,I,UTC,0.42,0.56,0.08,201,B,DN,0,2020-12-05 08:03:14.090000+00:00,20201205080314
20201205101252,00,2020-12-05,10:13:03.240,17.7976,-66.9613,13,2.18,Md,9,9,10,PRELIMINAR,RSPR,I,UTC,1.00,0.71,0.11,272,B,DN,0,2020-12-05 10:13:03.240000+00:00,20201205101303
20201205102656,00,2020-12-05,10:27:10.620,17.9361,-67.0810,13,2.01,Md,5,5,9,PRELIMINAR,RSPR,I,UTC,0.45,0.97,0.04,293,B,DN,0,2020-12-05 10:27:10.620000+00:00,20201205102710
20201205114814,00,2020-12-05,11:48:32.070,17.9693,-66.9426,10,2.26,Md,11,11,2,PRELIMINAR,RSPR,I,UTC,0.87,0.58,0.13,194,B,DN,0,2020-12-05 11:48:32.070000+00:00,20201205114832
20201205123825,00,2020-12-05,12:38:26.940,18.0125,-66.7610,15,2.40,Md,15,15,2,PRELIMINAR,RSPR,I,UTC,0.54,0.41,0.15,151,A,DN,0,2020-12-05 12:38:26.940000+00:00,20201205123826
20201205132615,00,2020-12-05,13:26:03.590,19.2723,-68.2048,43,3.51,Md,11,11,20,PRELIMINAR,RSPR,I,UTC,24.99,4.32,0.37,336,C,DN,0,2020-12-05 13:26:03.590000+00:00,20201205132603
20201205135824,00,2020-12-05,13:58:24.660,17.8695,-66.8808,7,2.86,Md,20,20,10,PRELIMINAR,RSPR,I,UTC,1.33,0.68,0.19,221,C,DN,0,2020-12-05 13:58:24.660000+00:00,20201205135824
20201205141836,00,2020-12-05,14:18:58.430,17.8768,-65.6126,31,2.94,Ml,3,3,27,PRELIMINAR,RSPR,I,UTC,24.00,5.24,0.30,341,C,DN,0,2020-12-05 14:18:58.430000+00:00,20201205141858
20201205175555,01,2020-12-05,17:55:56.750,17.9478,-67.0998,11,3.00,Md,18,18,9,ACTUALIZADA,RSPR,III,UTC,0.30,0.57,0.12,237,B,DN,0,2020-12-05 17:55:56.750000+00:00,20201205175556
20201205201207,00,2020-12-05,20:12:08.600,17.9456,-66.5728,13,2.67,Md,15,15,2,PRELIMINAR,RSPR,I,UTC,0.34,0.67,0.20,187,C,DN,0,2020-12-05 20:12:08.600000+00:00,20201205201208
20201205222350,00,2020-12-05,22:24:00.400,17.9836,-67.0641,6,2.39,Md,10,10,9,PRELIMINAR,RSPR,I,UTC,0.25,0.68,0.20,172,B,DN,0,2020-12-05 22:24:00.400000+00:00,20201205222400
20201206060331,00,2020-12-06,06:04:28.250,17.9666,-66.9726,10,1.93,Md,12,12,2,PRELIMINAR,RSPR,I,UTC,0.80,0.53,0.10,186,B,DN,0,2020-12-06 06:04:28.250000+00:00,20201206060428
20201206081902,00,2020-12-06,08:19:08.140,17.8543,-66.9076,12,1.91,Md,11,11,10,PRELIMINAR,RSPR,I,UTC,0.48,0.79,0.09,255,B,DN,0,2020-12-06 08:19:08.140000+00:00,20201206081908
20201206090841,00,2020-12-06,09:08:42.190,17.8660,-66.8383,7,2.68,Md,17,17,10,PRELIMINAR,RSPR,I,UTC,0.50,0.77,0.23,220,C,DN,0,2020-12-06 09:08:42.190000+00:00,20201206090842
20201206140519,00,2020-12-06,14:05:23.560,17.9158,-66.8421,7,3.12,Md,19,19,10,PRELIMINAR,RSPR,I,UTC,0.41,0.62,0.15,201,B,DN,0,2020-12-06 14:05:23.560000+00:00,20201206140523
20201206171326,00,2020-12-06,17:13:17.750,18.6588,-64.5296,73,0.00,Md,6,6,25,PRELIMINAR,RSPR,I,UTC,20.59,10.58,0.54,344,D,DN,0,2020-12-06 17:13:17.750000+00:00,20201206171317
20201206171359,00,2020-12-06,17:13:59.950,18.7078,-64.4583,58,3.63,Md,6,6,25,PRELIMINAR,RSPR,I,UTC,21.38,6.87,0.49,341,C,DN,0,2020-12-06 17:13:59.950000+00:00,20201206171359
20201206181521,00,2020-12-06,18:15:25.240,17.9370,-66.9043,13,2.39,Md,9,9,2,PRELIMINAR,RSPR,I,UTC,0.42,0.70,0.13,218,B,DN,0,2020-12-06 18:15:25.240000+00:00,20201206181525
20201207052640,00,2020-12-07,05:26:40.370,17.9791,-66.8543,14,2.55,Md,17,17,2,PRELIMINAR,RSPR,I,UTC,0.49,0.48,0.15,177,A,DN,0,2020-12-07 05:26:40.370000+00:00,20201207052640
20201207055520,01,2020-12-07,05:55:52.240,17.9411,-66.9348,5,2.49,Md,14,14,2,ACTUALIZADA,RSPR,II,UTC,0.38,0.51,0.11,205,B,DN,0,2020-12-07 05:55:52.240000+00:00,20201207055552
20201207070726,00,2020-12-07,07:07:23.880,18.9405,-65.1383,28,3.46,Md,18,18,24,PRELIMINAR,RSPR,I,UTC,11.45,1.20,0.16,324,C,DN,0,2020-12-07 07:07:23.880000+00:00,20201207070723
